DATA,PRODUTO,PRAÇA,TIPO,UNIDADE,PREÇO 
16/02/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
17/02/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
18/02/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
19/02/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
22/02/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
23/02/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
24/02/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
25/02/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
26/02/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
01/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
02/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
03/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
04/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
05/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
08/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
09/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
10/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
11/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
12/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
15/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
16/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
17/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
18/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
19/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,25"
22/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
23/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
24/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
25/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
26/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
29/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
30/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
31/03/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
05/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
06/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
07/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
08/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
09/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
12/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
13/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
14/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
15/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
16/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
19/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
20/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
22/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
23/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
26/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
27/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,60"
28/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,70"
29/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,70"
30/04/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,70"
03/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,70"
04/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,70"
05/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,70"
06/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,70"
07/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,70"
10/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,70"
11/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,70"
12/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,70"
13/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
14/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
17/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
18/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
19/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
20/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
21/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
24/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
25/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
26/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
27/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
28/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
31/05/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
01/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
02/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
04/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
07/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
08/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
09/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
10/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,95"
11/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,95"
14/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,95"
15/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,40"
16/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,45"
17/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,45"
18/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,45"
21/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
22/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
23/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
25/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
28/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
29/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
30/06/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
01/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
05/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
06/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
07/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
08/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
12/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
13/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
14/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
15/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,55"
16/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,99"
19/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,90"
20/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,90"
21/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,90"
22/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,90"
23/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,90"
26/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
27/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
28/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
29/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
30/07/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
02/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
03/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
04/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
05/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
06/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
09/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
10/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
11/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
12/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
13/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
16/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
17/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
18/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
19/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
20/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
23/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
24/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
25/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
26/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
27/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
30/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
31/08/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
01/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
02/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
03/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
06/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
08/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,00"
09/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,10"
10/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,10"
13/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,10"
14/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,10"
15/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,10"
16/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,10"
17/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,10"
20/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,10"
21/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,10"
22/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,10"
23/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,10"
24/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,10"
27/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,15"
28/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,15"
29/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,15"
30/09/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,15"
01/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,15"
04/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,15"
05/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,15"
06/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,15"
07/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,15"
08/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
13/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
14/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
15/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
18/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
19/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
20/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
21/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
22/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
25/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
26/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
27/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
28/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
29/10/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
03/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
04/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
05/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 6,20"
08/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,90"
09/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,90"
10/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,90"
11/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,90"
12/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,50"
16/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,50"
17/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,50"
18/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,50"
19/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,50"
20/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
22/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,50"
23/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 5,50"
24/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
25/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
26/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
29/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
30/11/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
01/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
02/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
03/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
06/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
07/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,90"
09/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,50"
10/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,50"
13/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,50"
14/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,50"
15/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,50"
16/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,50"
17/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,50"
20/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,50"
21/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,50"
22/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,50"
23/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,50"
27/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,50"
28/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,50"
29/12/2021,Frango,FEIRA DE SANTANA,Comum,quilo,"R$ 4,50"
04/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 60,00"
04/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 8,40"
05/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 8,40"
05/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 60,00"
06/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 8,40"
06/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 60,00"
07/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 8,40"
07/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 60,00"
08/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 8,40"
08/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 60,00"
12/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
12/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 8,40"
13/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
13/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 8,40"
14/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
14/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 8,40"
15/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
15/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 8,40"
18/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
18/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 8,40"
19/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
19/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 10,50"
20/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
20/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 10,50"
21/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 10,50"
21/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
22/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 10,50"
22/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
25/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 10,50"
25/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
26/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
26/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 10,50"
27/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
27/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 10,50"
28/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
28/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 10,50"
29/01/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
29/01/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 10,50"
01/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
01/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 10,50"
02/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
02/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 10,50"
03/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
03/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 10,50"
04/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
04/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 10,50"
05/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 10,50"
05/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
08/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 50,00"
08/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 35,00"
09/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 50,00"
09/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 35,00"
10/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 35,00"
10/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 50,00"
11/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 35,00"
11/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 50,00"
16/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 50,00"
16/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 50,00"
17/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 37,50"
17/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 50,00"
18/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 37,50"
18/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 50,00"
19/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 37,50"
19/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 50,00"
22/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 37,50"
22/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 50,00"
23/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 50,00"
23/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 37,50"
24/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 50,00"
24/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 37,50"
25/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 50,00"
25/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 37,50"
26/02/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 50,00"
26/02/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 37,50"
01/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 37,50"
01/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 50,00"
02/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 37,50"
02/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,sem cotação
03/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 37,50"
03/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,sem cotação
04/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 37,50"
04/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,sem cotação
05/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 37,50"
05/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,sem cotação
08/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 37,50"
08/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,sem cotação
09/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 40,00"
09/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,sem cotação
10/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,sem cotação
10/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 40,00"
11/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,sem cotação
11/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 40,00"
12/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,sem cotação
12/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 40,00"
15/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 40,00"
15/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,sem cotação
16/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 40,00"
16/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 7,50"
17/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 40,00"
17/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 7,50"
18/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 40,00"
18/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 7,50"
19/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 40,00"
19/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 7,50"
22/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 40,00"
22/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 7,50"
23/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 40,00"
23/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 7,50"
24/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 40,00"
24/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 7,50"
25/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 7,50"
25/03/2021,Goiaba,JUAZEIRO,Paluma,cx 20 Kg,"R$ 40,00"
26/03/2021,Goiaba,SALVADOR,(comum),cx 03 Kg,"R$ 6,88"
